@relation 'KDDTrain20DOS'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'land' {0,1}
@attribute 'wrong_fragment' real
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'num_failed_logins' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'su_attempted' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'num_shells' real
@attribute 'num_access_files' real
@attribute 'num_outbound_cmds' real
@attribute 'is_host_login' {0,1}
@attribute 'is_guest_login' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real	
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
1985,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.55,0.92,0,0,0,0,0,3,45,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,1,0,0,0.42,0.33,0,255,5,0.02,0.1,0,0,1,1,0,0,1,50,4,1
0,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,62,55,0.08,0.05,0.08,0.05,0,0,0,0,1,20,2,0
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,1,0,0,255,66,0.26,0.01,0.26,0,0,0,0,0,3,50,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,0,0,1,1,0.13,0.06,0,255,1,0,0.06,0,0,0,0,1,1,1,50,1,1
0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,54,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,1,1,0,0,0.07,0.05,0,255,16,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,0,0,1,1,0.06,0.07,0,255,27,0.11,0.06,0,0,0,0,1,1,1,50,1,1
0,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,8,1,1,0,0,0.03,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,376,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,190,255,1,0,0.01,0.03,0.01,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,1,1,0,0,0.13,0.05,0,255,37,0.15,0.05,0,0,1,1,0,0,1,50,4,1
5,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,246,0.96,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,1,12,4,1
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,255,29,0.11,0.01,0.54,0,0,0,0,0,2,15,2,0
0,1053,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,67,177,0.69,0.06,0.01,0.01,0,0,0,0,1,55,2,0
0,46,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,146,0,0,0,0,1,0,0.01,255,196,0.77,0.01,0,0,0,0,0,0,3,12,2,0
0,45,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,147,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
1,1539,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,221,147,0.67,0.02,0,0,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,4,1,1,0,0,0.02,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,5,1,1,0,0,0.03,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,1,8,4,1
0,358,1758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,282,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,1,0,0.06,175,175,1,0,0.01,0,0,0,0,0,1,25,2,0
0,323,1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,76,0.67,0.03,0.01,0,0,0,0,0,3,50,2,0
0,218,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.15,11,255,1,0,0.09,0.05,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,0,1,1,0.02,0.08,0,255,2,0.01,0.07,0,0,0,0,1,1,1,41,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,20,0,0,1,1,0.08,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1,1,50,1,1
0,329,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,1,0,0.06,59,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,788,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,45,29,0.64,0.07,0.02,0,0,0,0,0,1,55,2,0
0,311,4591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.03,0,0.01,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,22,1,1,0,0,0.09,0.05,0,58,22,0.38,0.1,0.02,0,0.97,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,11,1,1,0,0,0.09,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,1,67,4,1
0,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,164,8,0.03,0.04,0.01,0.25,0,0,0,0,1,48,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,118,0.46,0.01,0.46,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1,1,0,0,0.01,0.08,0,255,1,0,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,1,1,0,0,0.06,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,69,4,1
0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,187,52,0.28,0.02,0.28,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,7,1,1,0,0,0.05,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,1,67,4,1
0,226,1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,23,255,1,0,0.04,0.03,0,0,0,0,1,25,2,0
0,203,2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,1,0,0.27,60,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
8,2544,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,189,0.65,0.02,0.01,0.01,0,0,0,0,1,55,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,67,0.26,0.04,0.26,0,0.16,0,0.02,0,2,16,2,1
0,327,6721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,1,1,0,0,0.03,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,42,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,1,37,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,158,1,0,0.33,0.13,0,0,1,1,1,25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,12,1,1,0,0,0.09,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,1,70,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,18,1,1,0,0,0.09,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,1,38,4,1
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,118,118,1,0,0.01,0,0,0,0.02,0.02,1,25,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,15,0,0,1,1,0.06,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,1,22,1,1
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,27,0.11,0.02,0.11,0,0,0,0,0,3,50,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1,1,0,0,0.2,0.08,0,27,51,0.19,0.11,0.07,0.04,0.93,0.1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,1,1,0,0,0.07,0.05,0,255,7,0.03,0.06,0,0,1,1,0,0,1,57,4,1
1,763,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,96,0.41,0.04,0.01,0.02,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,1,30,1,1
0,307,8339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.02,0,0.01,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,17,1,1,0,0,0.06,0.06,0,255,10,0.04,0.09,0,0,1,1,0,0,1,12,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,20,3,1
0,236,7262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,77,255,1,0,0.01,0.02,0.01,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,1,1,0,0,0.14,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,1,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,1,11,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,1,1,0,0,0.04,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,1,5,4,1
0,300,13038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,49,255,1,0,0.02,0.05,0.02,0,0,0,1,25,2,0
0,254,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,176,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
5753,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.51,0.86,0,0,0,0,0,3,45,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,16,1,1,0,0,0.12,0.07,0,255,17,0.07,0.06,0,0,1,1,0,0,1,50,4,1
31,1221,3380,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,41,0.16,0.02,0,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,18,1,1,0,0,0.07,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,24,4,1
0,299,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,38,255,1,0,0.03,0.02,0,0.02,0,0,1,25,2,0
0,1874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,151,30,0.2,0.03,0.2,0,0,0,0,0,1,20,2,0
0,1301,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,67,114,0.24,0.1,0.01,0.03,0,0,0,0,1,55,2,0
0,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,292,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,322,0,0,0,0,1,0,0,255,219,0.86,0.01,0.86,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,1,1,0,0,0.35,0.06,0,255,11,0.04,0.07,0.01,0,1,1,0,0,1,61,4,1
0,330,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,193,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,20,4,1
0,302,7497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,12,1,1,0,0,0.09,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,1,18,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,13,1,1,0,0,0.07,0.07,0,255,13,0.05,0.07,0,0,1,1,0,0,1,34,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,19,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,1,1,0,0,0.09,0.13,0,255,4,0.02,0.09,0,0,1,1,0,0,1,41,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,0,0,0.5,0.33,0,255,3,0.01,0.08,0,0,1,1,0,0,1,14,4,1
0,284,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.08,0,0,1,1,0,0,1,24,4,1
0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,137,44,0.32,0.04,0.32,0,0,0,0,0,1,20,2,0
0,238,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,59,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
1,1194,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,13,0.05,0.01,0,0,0,0,0.05,0,1,55,2,0
0,6601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0.05,0,0,0,0.05,0.38,0,173,1,0.01,0.06,0.32,0,0.01,0,0,0,1,45,2,0
0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,44,21,0.48,0.07,0.48,0,0,0,0,0,1,20,2,0
2,1452,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,115,78,0.68,0.03,0.01,0,0.01,0.01,0,0,1,55,2,0
2,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,164,28,0.17,0.03,0.17,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,17,0,0,1,1,0.15,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7,1,1,0,0,0.05,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0,1,30,4,1
0,240,748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,51,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,9,1,1,0,0,0.04,0.07,0,255,14,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,1,0,0.22,255,245,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4,1,1,0,0,0.03,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,1,7,4,1
0,336,1294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
3,11436,1383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,176,142,0.62,0.02,0.01,0.01,0,0,0.01,0.02,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1,1,0,0,0.13,0.17,0,255,54,0.21,0.04,0.01,0,1,1,0,0,1,20,4,1
0,195,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,168,255,1,0,0.01,0.01,0.01,0.01,0,0,1,25,2,0
0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,1,0,0,191,191,1,0,1,0,0,0,0,0,3,45,2,0
0,286,3491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,25,255,1,0,0.04,0.05,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,16,1,1,0,0,0.07,0.06,0,255,15,0.06,0.08,0,0,1,1,0,0,1,22,4,1
0,215,1062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.04,0,0.01,0,0,1,25,2,0
0,196,1337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
5,722,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,137,116,0.47,0.03,0.01,0.02,0,0,0.03,0.04,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,1,37,4,1
0,214,3477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,3,1,1,0,0,0.01,0.07,0,255,17,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,232,2140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.04,0,0,0,0,1,25,2,0
0,224,1783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.05,0,0,0,0,1,25,2,0
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,129,117,0.45,0.02,0.45,0.02,0,0,0,0,1,20,2,0
0,294,478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0,0.03,1,0,0.13,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,213,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,6,1,1,0,0,0.03,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,1,50,4,1
8,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,237,0.93,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,0,0,1,1,0.02,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,1,20,1,1
0,303,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.06,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,1,1,0,0,0.06,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,1,24,4,1
0,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,152,0,0,0,0,1,0,0.01,255,196,0.77,0.02,0,0,0,0,0,0,3,12,2,0
4931,73,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,94,70,0.74,0.03,0.74,0,0,0,0,0,3,12,2,0
0,197,2276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.5,1,0,0,0.5,1,0,24,9,0.38,0.08,0.04,0,0.12,0.33,0.17,0.44,1,1,9,0
0,242,6725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,255,1,0,0.05,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.05,0,0,1,1,0,0,1,10,4,1
0,308,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,15,1,1,0,0,0.05,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,29,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,7,1,1,0,0,0.03,0.06,0,255,9,0.04,0.05,0,0,1,1,0,0,1,50,4,1
0,291,868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,1,1,0,0,0.52,0.07,0,255,63,0.25,0.02,0.01,0,1,1,0,0,1,61,4,1
0,2697,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,87,0.34,0.03,0,0,0.01,0.02,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,18,1,1,0,0,0.17,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,1,18,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.09,0,0,1,1,0,0,1,7,4,1
0,200,3042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,1,0,0.13,42,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,9,1,1,0,0,0.04,0.07,0,255,9,0.04,0.09,0,0,1,1,0,0,1,30,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,12,1,1,0,0,0.05,0.06,0,255,4,0.02,0.09,0,0,1,1,0,0,1,36,4,1
0,8,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,145,5,0.03,0.02,0.01,0,0,0,0,0,1,19,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,243,98,0.4,0.01,0.4,0,0,0,0,0,2,16,2,1
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,18,0.07,0.02,0.07,0,0,0,0.72,0,3,50,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,1,25,1,1
0,341,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,243,0.95,0.01,0,0,0,0,0,0,1,25,2,0
